Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID,File,Group_id,C_Name
"04:09:12,000","04:09:13,600",43,"04:09:10,600","04:09:12,600","Oh, I'm afraid.",,1,group_2,background_song
"04:09:13,799","04:09:17,299",43,"04:09:12,600","04:09:14,600","Oh, I'm afraid.",,1,group_2,background_song
"04:09:17,799","04:09:21,299",43,"04:09:16,600","04:09:18,600","Oh, I'm afraid.",,1,group_2,background_song
"04:10:06,200","04:10:07,200",15,"04:10:04,600","04:10:06,600",The...,,1,group_8,Moomintroll
"04:10:18,399","04:10:21,799",16,"04:10:14,600","04:10:18,600",You did so much that these wings are hardly paymented enough.,,1,group_3,Snuffkin
"04:10:53,299","04:10:53,299",13,"04:10:50,460","04:10:58,380","I'll practice, I promise.",,1,group_4,Moomintroll
"04:10:58,299","04:11:01,399",16,"04:10:50,460","04:10:58,380","I'll practice, I promise.",,1,group_3,Snuffkin
"04:11:03,200","04:11:03,700",16,"04:11:01,780","04:11:09,580","I'll find somewhere when I come out tomorrow, perhaps on that small hill near the cliff.",,1,group_3,Snuffkin
"04:11:03,899","04:11:04,399",16,"04:11:01,780","04:11:09,580","I'll find somewhere when I come out tomorrow, perhaps on that small hill near the cliff.",,1,group_3,Snuffkin
"04:11:04,799","04:11:09,399",16,"04:11:01,780","04:11:09,580","I'll find somewhere when I come out tomorrow, perhaps on that small hill near the cliff.",,1,group_3,Snuffkin
"04:11:09,799","04:11:12,600",16,"04:11:09,580","04:11:11,700",But that can't be too dangerous.,,1,group_3,Snuffkin
"04:11:15,500","04:11:15,500",15,"04:11:14,700","04:11:16,700",Hey!,,1,group_8,Moomintroll
"04:11:15,500","04:11:15,600",15,"04:11:14,700","04:11:16,700",Hey!,,1,group_8,Moomintroll
"04:12:07,000","04:12:12,000",45,"04:12:06,700","04:12:08,700",On the table outside.,,1,group_17,Sniff
"04:12:16,299","04:12:16,299",45,"04:12:15,700","04:12:16,700",What?,,1,group_17,Sniff
"04:13:43,299","04:13:43,500",20,"04:13:42,700","04:13:45,700","You shouldn't have left them outside, Momen.",,1,group_11,Hemul
"04:14:05,899","04:14:08,299",34,"04:14:05,700","04:14:06,700","Look, Momen.",,1,group_6,LittleMy
"04:14:12,000","04:14:13,200",14,"04:14:10,700","04:14:13,700","Oh no, turn around.",,1,group_16,Alicia and her grandma
"04:14:13,899","04:14:19,100",43,"04:14:13,700","04:14:15,700",But stinky didn't know how to maneuver the wings.,,1,group_2,background_song
"04:14:22,100","04:14:24,100",14,"04:14:21,700","04:14:23,700","Turn around, we'll get turned back.",,1,group_16,Alicia and her grandma
"04:14:25,000","04:14:25,700",43,"04:14:24,700","04:14:25,700",Until?,,1,group_2,background_song
"04:14:36,700","04:14:36,799",20,"04:14:35,700","04:14:37,700",The wings will be badly damaged.,,1,group_11,Hemul
"04:14:36,799","04:14:38,000",20,"04:14:35,700","04:14:37,700",The wings will be badly damaged.,,1,group_11,Hemul
"04:15:11,500","04:15:11,500",44,"04:15:08,700","04:15:13,700",They love the laughter and they love the living.,G06,1,group_12,Stinky
"04:16:35,399","04:16:37,000",23,"04:16:33,700","04:16:37,700",Here they are for one and all.,G03,1,group_10,Hemul
"04:18:02,200","04:18:09,700",43,"04:17:56,700","04:18:06,700","Captain Blood and his band of feared pirates had sailed the seas for many years,",,1,group_2,background_song
"04:18:10,000","04:18:15,600",43,"04:18:09,700","04:18:15,700",He began to wonder whether his ship could withstand the battering and buffeting of the angry waves for much longer.,,1,group_2,background_song
"04:18:15,700","04:18:49,899",43,"04:18:09,700","04:18:15,700",He began to wonder whether his ship could withstand the battering and buffeting of the angry waves for much longer.,,1,group_2,background_song
"04:18:50,299","04:18:51,899",15,"04:18:45,700","04:18:50,700","But oh, must she too perish in this terrible storm.",,1,group_8,Moomintroll
"04:18:52,200","04:18:53,600",15,"04:18:51,700","04:18:57,700","What a terrible storm, it's not easing at all.",,1,group_8,Moomintroll
"04:18:55,500","04:18:55,500",15,"04:18:51,700","04:18:57,700","What a terrible storm, it's not easing at all.",,1,group_8,Moomintroll
"04:19:35,100","04:19:35,200",45,"04:19:31,700","04:19:35,700",And he and his men have captured a rich and royal gallery.,,1,group_17,Sniff
"04:19:35,200","04:19:35,700",13,"04:19:31,700","04:19:35,700",And he and his men have captured a rich and royal gallery.,,1,group_4,Moomintroll
"04:19:47,000","04:19:50,299",10,"04:19:46,700","04:19:51,700","The storm that rose that night was so violent that at first,",,1,group_7,background_song
"04:19:50,600","04:19:51,899",10,"04:19:46,700","04:19:51,700","The storm that rose that night was so violent that at first,",,1,group_7,background_song
"04:19:52,200","04:19:52,200",10,"04:19:51,700","04:19:56,700",it seemed inevitable the ship found before the waves had engulfed it.,,1,group_7,background_song
"04:19:52,299","04:19:56,100",10,"04:19:51,700","04:19:56,700",it seemed inevitable the ship found before the waves had engulfed it.,,1,group_7,background_song
"04:19:57,600","04:19:59,299",10,"04:19:56,700","04:19:59,700","Not bad, if I say so myself.",,1,group_7,background_song
"04:19:59,899","04:20:03,799",45,"04:19:59,700","04:20:04,700",Captain Blood saw that the poor princess had indeed swooned.,,1,group_17,Sniff
"04:20:04,899","04:20:09,200",45,"04:20:04,700","04:20:09,700","With only the rats for company, how frightened she must have been down in the old.",,1,group_17,Sniff
"04:20:10,700","04:20:14,000",45,"04:20:09,700","04:20:15,700",The noise of the storm was deafening as the ship was thrown above under swirling sea.,,1,group_17,Sniff
"04:20:14,399","04:20:15,700",45,"04:20:09,700","04:20:15,700",The noise of the storm was deafening as the ship was thrown above under swirling sea.,,1,group_17,Sniff
"04:20:19,600","04:20:21,000",10,"04:20:16,700","04:20:19,700",The captain's brave heart went out to his young and beautiful captain.,,1,group_7,background_song
"04:20:23,000","04:20:23,000",10,"04:20:21,700","04:20:23,700",Would you like me to bring it up to you?,,1,group_7,background_song
"04:20:23,000","04:20:23,100",10,"04:20:21,700","04:20:23,700",Would you like me to bring it up to you?,,1,group_7,background_song
"04:20:23,399","04:20:25,399",10,"04:20:21,700","04:20:23,700",Would you like me to bring it up to you?,,1,group_7,background_song
"04:20:34,100","04:20:36,000",15,"04:20:33,700","04:20:35,700","Great story, isn't it?",,1,group_8,Moomintroll
"04:20:36,600","04:20:37,200",15,"04:20:35,700","04:20:37,700","Could I have some strawberry juice, please, Mama?",,1,group_8,Moomintroll
"04:20:37,299","04:20:37,399",15,"04:20:35,700","04:20:37,700","Could I have some strawberry juice, please, Mama?",,1,group_8,Moomintroll
"04:20:38,200","04:20:40,600",10,"04:20:37,700","04:20:40,700","It's not, Maiden. When is your brother coming home?",,1,group_7,background_song
"04:20:48,000","04:20:49,700",45,"04:20:44,700","04:20:49,700","It was a good idea to let snort Maiden stay while he was away, wasn't it, Papa?",,1,group_17,Sniff
"04:20:50,200","04:20:55,100",10,"04:20:49,700","04:20:54,700","Yes, it wouldn't be very nice to be all on your own at night in a storm like this.",,1,group_7,background_song
"04:20:55,500","04:20:55,899",45,"04:20:54,700","04:20:56,700","Hmm, not at all.",,1,group_17,Sniff
"04:20:56,000","04:20:56,899",45,"04:20:54,700","04:20:56,700","Hmm, not at all.",,1,group_17,Sniff
"04:21:33,000","04:21:34,500",27,"04:21:30,700","04:21:33,700","No, I'm afraid not, Inspector. We haven't heard anything.",G04,1,group_3,Snuffkin
"04:21:34,600","04:21:34,700",27,"04:21:33,700","04:21:35,700","Well, tell me if you do.",G04,1,group_3,Snuffkin
"04:21:36,399","04:21:42,000",27,"04:21:35,700","04:21:37,700","Ah, Inspector.",G04,1,group_3,Snuffkin
"04:21:48,000","04:21:53,000",27,"04:21:44,700","04:21:48,700","Well, I'm pretty sure I saw the skull and crossbones flying from the mast.",G04,1,group_3,Snuffkin
"04:22:30,799","04:22:43,299",10,"04:22:30,700","04:22:33,700",I suppose that there aren't many pirate ships around today.,,1,group_7,background_song
"04:23:00,000","04:23:01,399",45,"04:22:57,700","04:23:01,700","Well, in the book they were really great. I wish I'd been one.",,1,group_17,Sniff
"04:23:11,000","04:23:12,799",16,"04:23:06,700","04:23:12,700","Oh, yes, I do. To sail across the seven seas, the holds of your ship's crowned with treasures.",,1,group_3,Snuffkin
"04:23:12,899","04:23:13,000",16,"04:23:12,700","04:23:16,700","But you'd have to steal the treasure from somebody first, so, Moomin.",,1,group_3,Snuffkin
"04:23:16,799","04:23:19,399",16,"04:23:16,700","04:23:22,700","Well, yes, alright. I suppose so. But I wouldn't steal anything from anyone.",,1,group_3,Snuffkin
"04:23:19,700","04:23:22,000",16,"04:23:16,700","04:23:22,700","Well, yes, alright. I suppose so. But I wouldn't steal anything from anyone.",,1,group_3,Snuffkin
"04:23:58,000","04:23:58,000",15,"04:23:57,700","04:24:00,700","Oh, what's the matter?",,1,group_8,Moomintroll
"04:23:58,000","04:23:58,100",13,"04:23:57,700","04:24:00,700","Oh, what's the matter?",,1,group_4,Moomintroll
"04:23:58,100","04:23:58,500",15,"04:23:57,700","04:24:00,700","Oh, what's the matter?",,1,group_8,Moomintroll
"04:23:59,299","04:24:00,100",15,"04:23:57,700","04:24:00,700","Oh, what's the matter?",,1,group_8,Moomintroll
"04:24:00,700","04:24:03,100",15,"04:23:57,700","04:24:00,700","Oh, what's the matter?",,1,group_8,Moomintroll
"04:24:03,399","04:24:07,100",15,"04:24:02,700","04:24:04,700","Well, that's nice.",,1,group_8,Moomintroll
"04:24:23,200","04:24:23,200",33,"04:24:22,700","04:24:24,700","Ha, that's great news.",G05,1,group_15,Snuffkin
"04:24:23,200","04:24:23,399",31,"04:24:22,700","04:24:24,700","Ha, that's great news.",,1,group_14,MoominMama
"04:24:23,399","04:24:24,000",33,"04:24:22,700","04:24:24,700","Ha, that's great news.",G05,1,group_15,Snuffkin
"04:24:24,000","04:24:28,000",31,"04:24:22,700","04:24:24,700","Ha, that's great news.",,1,group_14,MoominMama
"04:24:29,299","04:24:34,799",31,"04:24:28,700","04:24:31,700",He should make it into a pirate flying ship.,,1,group_14,MoominMama
"04:24:35,700","04:24:36,000",31,"04:24:31,700","04:24:35,700","I could be his first maid, and no one would be able to catch us.",,1,group_14,MoominMama
"04:24:36,500","04:24:36,500",33,"04:24:35,700","04:24:37,700",Nobody at all!,G05,1,group_15,Snuffkin
"04:24:40,399","04:24:41,200",33,"04:24:39,700","04:24:41,700",Not here.,G05,1,group_15,Snuffkin
"04:24:47,899","04:24:54,200",31,"04:24:47,700","04:24:50,700",Moomin probably wanted to go looking for an adventure.,,1,group_14,MoominMama
"04:24:55,000","04:24:55,700",31,"04:24:54,700","04:24:56,700",At least the hangar's not been damaged.,,1,group_14,MoominMama
"04:24:57,299","04:24:59,000",31,"04:24:56,700","04:24:59,700",Let's go down to the beach. We may find a treasure chest.,,1,group_14,MoominMama
"04:24:59,000","04:25:00,100",33,"04:24:56,700","04:24:59,700",Let's go down to the beach. We may find a treasure chest.,G05,1,group_15,Snuffkin
"04:25:06,600","04:25:07,200",33,"04:25:05,700","04:25:07,700",What is it?,G05,1,group_15,Snuffkin
"04:25:17,299","04:25:17,399",15,"04:25:16,700","04:25:19,700","Oh, yes. Snork. Of course.",,1,group_8,Moomintroll
"04:25:17,399","04:25:17,600",15,"04:25:16,700","04:25:19,700","Oh, yes. Snork. Of course.",,1,group_8,Moomintroll
"04:25:18,000","04:25:19,799",15,"04:25:16,700","04:25:19,700","Oh, yes. Snork. Of course.",,1,group_8,Moomintroll
"04:25:21,899","04:25:22,899",15,"04:25:20,700","04:25:23,700","Hello, snork.",,1,group_8,Moomintroll
"04:25:24,500","04:25:25,299",15,"04:25:23,700","04:25:26,700","Oh, snork? Are you in here?",,1,group_8,Moomintroll
"04:25:25,700","04:25:26,600",15,"04:25:23,700","04:25:26,700","Oh, snork? Are you in here?",,1,group_8,Moomintroll
"04:25:29,000","04:25:29,799",13,"04:25:28,700","04:25:30,700",Ah!,,1,group_4,Moomintroll
"04:25:33,299","04:25:34,600",13,"04:25:32,700","04:25:34,700",Snork me.,,1,group_4,Moomintroll
"04:25:35,500","04:25:38,000",13,"04:25:34,700","04:25:36,700",Huh?,,1,group_4,Moomintroll
"04:25:42,600","04:25:43,500",33,"04:25:41,700","04:25:44,700",Put her down.,G05,1,group_15,Snuffkin
"04:25:46,399","04:25:46,399",10,"04:25:45,700","04:25:48,700","Oh, really? It was actually a pirate ship.",,1,group_7,background_song
"04:26:01,000","04:26:07,000",10,"04:26:00,700","04:26:06,700","Hmm, right. I better barricade ourselves in Moomin House just to be on the safe side.",,1,group_7,background_song
"04:26:17,399","04:26:17,600",28,"04:26:13,700","04:26:18,700","Blast me, baby. So, come here, you little pineapple.",G05,1,group_18,Inspector
"04:26:18,000","04:26:18,399",28,"04:26:13,700","04:26:18,700","Blast me, baby. So, come here, you little pineapple.",G05,1,group_18,Inspector
"04:26:18,399","04:26:22,899",33,"04:26:13,700","04:26:18,700","Blast me, baby. So, come here, you little pineapple.",G05,1,group_15,Snuffkin
"04:26:19,000","04:26:19,100",28,"04:26:18,700","04:26:22,700",Do let snork me go. You'll be sorry. You great big hairy folly.,G05,1,group_18,Inspector
"04:26:22,700","04:26:28,100",28,"04:26:18,700","04:26:22,700",Do let snork me go. You'll be sorry. You great big hairy folly.,G05,1,group_18,Inspector
"04:26:28,100","04:26:30,399",33,"04:26:27,700","04:26:30,700",Then you only have yourself to blame.,G05,1,group_15,Snuffkin
"04:26:30,600","04:26:31,500",28,"04:26:27,700","04:26:30,700",Then you only have yourself to blame.,G05,1,group_18,Inspector
"04:26:32,200","04:26:33,100",28,"04:26:30,700","04:26:35,700","Hey, what? Blame? Stay where you are now. I will not be bitten again.",G05,1,group_18,Inspector
"04:26:33,200","04:26:37,100",28,"04:26:30,700","04:26:35,700","Hey, what? Blame? Stay where you are now. I will not be bitten again.",G05,1,group_18,Inspector
"04:26:37,399","04:26:38,700",31,"04:26:35,700","04:26:37,700",Keep away a little cat.,,1,group_14,MoominMama
"04:26:39,600","04:26:46,600",28,"04:26:37,700","04:26:39,700","Well, don't hurt her then.",G05,1,group_18,Inspector
"04:26:46,799","04:26:48,700",33,"04:26:46,700","04:26:50,700","Well, then you better take me instead, because I'm much easier to carry.",G05,1,group_15,Snuffkin
"04:26:49,100","04:26:50,700",33,"04:26:46,700","04:26:50,700","Well, then you better take me instead, because I'm much easier to carry.",G05,1,group_15,Snuffkin
"04:26:51,000","04:26:51,100",33,"04:26:50,700","04:26:54,700","You, huh? Then nobody would care if I fed you slowly to the shrimps.",G05,1,group_15,Snuffkin
"04:26:51,100","04:26:54,399",28,"04:26:50,700","04:26:54,700","You, huh? Then nobody would care if I fed you slowly to the shrimps.",G05,1,group_18,Inspector
"04:26:51,100","04:26:52,000",33,"04:26:50,700","04:26:54,700","You, huh? Then nobody would care if I fed you slowly to the shrimps.",G05,1,group_15,Snuffkin
"04:26:53,899","04:26:54,299",33,"04:26:50,700","04:26:54,700","You, huh? Then nobody would care if I fed you slowly to the shrimps.",G05,1,group_15,Snuffkin
"04:26:54,399","04:26:55,000",33,"04:26:50,700","04:26:54,700","You, huh? Then nobody would care if I fed you slowly to the shrimps.",G05,1,group_15,Snuffkin
"04:26:55,000","04:26:55,000",28,"04:26:54,700","04:26:57,700","Oh, yes, lots of people. When you overstab win, baby.",G05,1,group_18,Inspector
"04:26:55,500","04:26:56,000",28,"04:26:54,700","04:26:57,700","Oh, yes, lots of people. When you overstab win, baby.",G05,1,group_18,Inspector
"04:26:56,100","04:26:56,200",28,"04:26:54,700","04:26:57,700","Oh, yes, lots of people. When you overstab win, baby.",G05,1,group_18,Inspector
"04:26:56,299","04:26:56,399",33,"04:26:54,700","04:26:57,700","Oh, yes, lots of people. When you overstab win, baby.",G05,1,group_15,Snuffkin
"04:26:56,399","04:26:57,200",28,"04:26:54,700","04:26:57,700","Oh, yes, lots of people. When you overstab win, baby.",G05,1,group_18,Inspector
"04:26:57,200","04:27:02,899",28,"04:26:54,700","04:26:57,700","Oh, yes, lots of people. When you overstab win, baby.",G05,1,group_18,Inspector
"04:27:04,600","04:27:11,000",28,"04:27:02,700","04:27:04,700",I'm Lil Mai.,G05,1,group_18,Inspector
"04:27:11,799","04:27:15,200",33,"04:27:11,700","04:27:15,700",I'll only go if you promise that you won't hurt Snork Maiden.,G05,1,group_15,Snuffkin
"04:27:15,600","04:27:17,000",28,"04:27:11,700","04:27:15,700",I'll only go if you promise that you won't hurt Snork Maiden.,G05,1,group_18,Inspector
"04:27:17,200","04:27:21,600",33,"04:27:15,700","04:27:17,700",Of course I won't.,G05,1,group_15,Snuffkin
"04:27:21,700","04:27:24,100",28,"04:27:17,700","04:27:21,700","If I find that you've heard her in any way at all, my revenge will be terrible.",G05,1,group_18,Inspector
"04:27:24,100","04:27:24,200",13,"04:27:21,700","04:27:24,700","All right, all right, all right.",,1,group_4,Moomintroll
"04:27:38,899","04:27:40,600",13,"04:27:26,700","04:27:53,700","Captain Rumpod, you are surrounded.",,1,group_4,Moomintroll
"04:27:41,200","04:27:41,200",10,"04:27:26,700","04:27:53,700","Captain Rumpod, you are surrounded.",,1,group_7,background_song
"04:27:41,200","04:27:41,200",13,"04:27:26,700","04:27:53,700","Captain Rumpod, you are surrounded.",,1,group_4,Moomintroll
"04:27:41,200","04:27:42,399",10,"04:27:26,700","04:27:53,700","Captain Rumpod, you are surrounded.",,1,group_7,background_song
"04:27:46,600","04:27:46,700",13,"04:27:26,700","04:27:53,700","Captain Rumpod, you are surrounded.",,1,group_4,Moomintroll
"04:27:46,700","04:27:46,799",13,"04:27:26,700","04:27:53,700","Captain Rumpod, you are surrounded.",,1,group_4,Moomintroll
"04:27:46,899","04:27:47,399",13,"04:27:26,700","04:27:53,700","Captain Rumpod, you are surrounded.",,1,group_4,Moomintroll
"04:27:50,700","04:27:50,700",28,"04:27:26,700","04:27:53,700","Captain Rumpod, you are surrounded.",G05,1,group_18,Inspector
"04:27:55,100","04:27:55,399",28,"04:27:53,700","04:27:56,700","Let Snork Maiden go. Do you hear me, Captain?",G05,1,group_18,Inspector
"04:27:56,000","04:27:57,000",28,"04:27:53,700","04:27:56,700","Let Snork Maiden go. Do you hear me, Captain?",G05,1,group_18,Inspector
"04:27:57,200","04:28:08,000",28,"04:27:56,700","04:28:00,700",Do a gold button land lover like you never.,G05,1,group_18,Inspector
"04:28:08,899","04:28:10,700",28,"04:28:08,700","04:28:11,700",What do you say to let my buck-hole?,G05,1,group_18,Inspector
"04:28:17,100","04:28:17,399",28,"04:28:16,700","04:28:18,700",All me crew?,G05,1,group_18,Inspector
"04:28:17,500","04:28:18,100",28,"04:28:16,700","04:28:18,700",All me crew?,G05,1,group_18,Inspector
"04:28:22,600","04:28:22,600",28,"04:28:18,700","04:28:22,700",You're the last one. Now let her go immediately.,G05,1,group_18,Inspector
"04:28:23,100","04:28:26,799",28,"04:28:22,700","04:28:26,700",Thank you for saving me crew. I feared they were all lost.,G05,1,group_18,Inspector
"04:28:30,100","04:28:30,299",28,"04:28:29,700","04:28:32,700","Ah, someone said it's the best place for them.",G05,1,group_18,Inspector
"04:28:30,399","04:28:36,799",28,"04:28:29,700","04:28:32,700","Ah, someone said it's the best place for them.",G05,1,group_18,Inspector
"04:28:37,000","04:28:39,100",28,"04:28:36,700","04:28:39,700","Oh, with two masks and fifty cannon.",G05,1,group_18,Inspector
"04:28:39,399","04:28:42,100",28,"04:28:36,700","04:28:39,700","Oh, with two masks and fifty cannon.",G05,1,group_18,Inspector
"04:28:44,000","04:28:45,299",28,"04:28:43,700","04:28:46,700",This is too much.,G05,1,group_18,Inspector
"04:28:51,700","04:28:52,700",16,"04:28:49,700","04:28:51,700","What should we do, Inspector?",,1,group_3,Snuffkin
"04:28:54,500","04:28:58,799",16,"04:28:52,700","04:28:55,700",Please get Snorke making away from him.,,1,group_3,Snuffkin
"04:29:05,000","04:29:07,899",16,"04:29:04,700","04:29:07,700","Oh, but it's not her fault that his ship sank, Inspector.",,1,group_3,Snuffkin
"04:29:14,399","04:29:16,500",28,"04:29:13,700","04:29:16,700","Hey, are you still there, you ruffian?",G05,1,group_18,Inspector
"04:29:17,299","04:29:22,100",28,"04:29:16,700","04:29:21,700",Let my men go and get my ship. Two masks and fifty cannon mine.,G05,1,group_18,Inspector
"04:29:28,600","04:29:34,700",28,"04:29:25,700","04:29:28,700",Sailing ships don't have cannon these days.,G05,1,group_18,Inspector
"04:29:41,299","04:29:52,600",28,"04:29:38,700","04:29:41,700","I don't know if it'll work, though. That's all I've got.",G05,1,group_18,Inspector
"04:29:53,200","04:29:58,500",28,"04:29:52,700","04:29:55,700","Now, don't worry, my pretty one. I won't have a single hair on your head,",G05,1,group_18,Inspector
"04:29:59,600","04:29:59,799",28,"04:29:58,700","04:30:02,700",Or else I'll feed her to the hungry shark.,G05,1,group_18,Inspector
"04:30:00,000","04:30:00,700",28,"04:29:58,700","04:30:02,700",Or else I'll feed her to the hungry shark.,G05,1,group_18,Inspector
"04:30:02,000","04:30:04,100",28,"04:29:58,700","04:30:02,700",Or else I'll feed her to the hungry shark.,G05,1,group_18,Inspector
"04:30:04,500","04:30:05,000",28,"04:30:03,700","04:30:06,700","Husker, I won't hurt you.",G05,1,group_18,Inspector
"04:30:06,399","04:30:07,500",28,"04:30:03,700","04:30:06,700","Husker, I won't hurt you.",G05,1,group_18,Inspector
"04:30:08,000","04:30:15,799",28,"04:30:07,700","04:30:11,700","Either I get my ship. Oak, fifty cannon, and at least two masters.",G05,1,group_18,Inspector
"04:30:15,899","04:30:16,899",28,"04:30:15,700","04:30:18,700",that you do it.,G05,1,group_18,Inspector
"04:30:17,299","04:30:18,200",13,"04:30:15,700","04:30:18,700",that you do it.,,1,group_4,Moomintroll
"04:30:18,399","04:30:19,700",13,"04:30:15,700","04:30:18,700",that you do it.,,1,group_4,Moomintroll
"04:30:29,700","04:30:29,700",27,"04:30:26,700","04:30:30,700","what will snorks say, oh dear, dear.",G04,1,group_3,Snuffkin
"04:30:31,299","04:30:31,399",27,"04:30:30,700","04:30:34,700","I have a great idea, sir.",G04,1,group_3,Snuffkin
"04:30:32,799","04:30:34,500",27,"04:30:30,700","04:30:34,700","I have a great idea, sir.",G04,1,group_3,Snuffkin
"04:30:35,000","04:30:43,500",27,"04:30:34,700","04:30:37,700","Why don't we climb on to the roof, drill a hole,",G04,1,group_3,Snuffkin
"04:30:43,500","04:30:43,600",28,"04:30:42,700","04:30:43,700",now you've proved it.,G05,1,group_18,Inspector
"04:31:03,000","04:31:03,700",28,"04:31:01,700","04:31:03,700","Can you hear me, Captain?",G05,1,group_18,Inspector
"04:31:04,000","04:31:04,000",28,"04:31:03,700","04:31:06,700","Aha, you found a ship already, have you?",G05,1,group_18,Inspector
"04:31:05,000","04:31:06,600",28,"04:31:03,700","04:31:06,700","Aha, you found a ship already, have you?",G05,1,group_18,Inspector
"04:31:17,100","04:31:20,000",28,"04:31:16,700","04:31:19,700",I want something big enough to take me to the Spanish main!,G05,1,group_18,Inspector
"04:31:20,100","04:31:21,000",28,"04:31:19,700","04:31:20,700",I warned you!,G05,1,group_18,Inspector
"04:31:42,299","04:31:45,700",28,"04:31:41,700","04:31:43,700",What do you think we are?,G05,1,group_18,Inspector
"04:31:55,500","04:31:56,000",28,"04:31:54,700","04:31:58,700","Day me with flagens are rubbing a chicken brain, nitwit!",G05,1,group_18,Inspector
"04:31:58,000","04:32:09,299",28,"04:31:54,700","04:31:58,700","Day me with flagens are rubbing a chicken brain, nitwit!",G05,1,group_18,Inspector
